order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price,amount,channel,status
O000130,2025-02-01,C0095,P0006,승승 기계식 게이밍 키보드,전자기기,1,89000,89000,앱,배송중
O002144,2025-02-01,C0162,P0009,장구 무선 핸디 청소기,가전,3,103200,309600,전화,배송완료
O002153,2025-02-01,C0037,P0002,승승 노이즈캔슬링 헤드폰 Pro,전자기기,2,197100,394200,웹,배송중
O000305,2025-02-02,C0177,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,1,24000,24000,앱,결제완료
O001639,2025-02-02,C0151,P0005,승승 USB-C 멀티허브 7in1,전자기기,1,45000,45000,앱,배송중
O002142,2025-02-02,C0011,P0007,승승 4K 웹캠 스트리머,전자기기,1,99000,99000,전화,배송완료
O002170,2025-02-02,C0194,P0006,승승 기계식 게이밍 키보드,전자기기,2,80100,160200,앱,배송완료
O000410,2025-02-03,C0002,P0025,승승 현미 잡곡 10kg,식품,1,31200,31200,웹,배송완료
O001139,2025-02-03,C0032,P0009,장구 무선 핸디 청소기,가전,1,129000,129000,웹,배송완료
O001647,2025-02-03,C0177,P0025,승승 현미 잡곡 10kg,식품,1,35100,35100,앱,환불
O000291,2025-02-04,C0189,P0007,승승 4K 웹캠 스트리머,전자기기,1,79200,79200,웹,배송완료
O000686,2025-02-04,C0044,P0037,북하우스 베스트셀러 소설 세트,도서,2,35700,71400,앱,배송완료
O000389,2025-02-05,C0103,P0007,승승 4K 웹캠 스트리머,전자기기,2,99000,198000,앱,결제완료
O000446,2025-02-05,C0077,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,1,24000,24000,앱,배송중
O000620,2025-02-05,C0148,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,1,33150,33150,앱,배송중
O001194,2025-02-05,C0160,P0029,리빙 극세사 베개 2개세트,생활용품,1,29000,29000,웹,배송완료
O001848,2025-02-05,C0033,P0023,승승 프리미엄 원두커피 1kg,식품,1,28000,28000,웹,배송완료
O002118,2025-02-05,C0174,P0001,승승 무선 블루투스 이어버드 SE,전자기기,2,67150,134300,전화,환불
O000872,2025-02-07,C0051,P0023,승승 프리미엄 원두커피 1kg,식품,1,28000,28000,웹,결제완료
O001558,2025-02-07,C0152,P0038,북하우스 코딩 입문 자습서,도서,2,22400,44800,앱,배송중
O002072,2025-02-07,C0186,P0027,승승 단백질 쉐이크 2kg,식품,1,49000,49000,웹,배송완료
O000609,2025-02-08,C0139,P0032,리빙 스테인리스 텀블러 500ml,생활용품,1,22000,22000,전화,배송완료
O000655,2025-02-08,C0062,P0008,장구 로봇청소기 CleanX,가전,2,404100,808200,앱,배송완료
O001242,2025-02-08,C0139,P0013,장구 전기포트 1.7L 온도조절,가전,1,49000,49000,웹,배송완료
O002088,2025-02-08,C0034,P0031,리빙 친환경 주방세제 리필 5L,생활용품,1,21000,21000,앱,환불
O002253,2025-02-09,C0058,P0012,장구 초고속 블렌더 1200W,가전,1,119000,119000,앱,배송완료
O001571,2025-02-10,C0065,P0023,승승 프리미엄 원두커피 1kg,식품,1,28000,28000,앱,배송중
O000059,2025-02-11,C0081,P0015,승승 경량 패딩 점퍼,패션의류,3,119000,357000,전화,배송완료
O000239,2025-02-11,C0021,P0009,장구 무선 핸디 청소기,가전,1,129000,129000,전화,배송완료
O001009,2025-02-11,C0102,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,2,19000,38000,앱,결제완료
O001077,2025-02-11,C0114,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,69000,69000,앱,배송완료
O002037,2025-02-11,C0109,P0038,북하우스 코딩 입문 자습서,도서,1,28000,28000,앱,배송중
O001749,2025-02-12,C0058,P0028,리빙 4계절 차렵이불 퀸,생활용품,2,69000,138000,웹,배송완료
O001345,2025-02-13,C0066,P0033,스포라이프 요가매트 10mm,스포츠레저,1,32000,32000,앱,배송완료
O002256,2025-02-13,C0002,P0007,승승 4K 웹캠 스트리머,전자기기,1,99000,99000,웹,배송완료
O000223,2025-02-14,C0055,P0013,장구 전기포트 1.7L 온도조절,가전,1,49000,49000,앱,배송완료
O000397,2025-02-14,C0013,P0031,리빙 친환경 주방세제 리필 5L,생활용품,1,21000,21000,웹,배송완료
O001383,2025-02-14,C0123,P0023,승승 프리미엄 원두커피 1kg,식품,2,28000,56000,앱,배송완료
O001472,2025-02-14,C0058,P0012,장구 초고속 블렌더 1200W,가전,2,119000,238000,웹,배송중
O001727,2025-02-14,C0104,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,79000,79000,전화,배송완료
O000390,2025-02-15,C0032,P0005,승승 USB-C 멀티허브 7in1,전자기기,1,45000,45000,앱,배송중
O001618,2025-02-15,C0158,P0040,북하우스 자기계발 다이어리 2026,도서,3,18000,54000,전화,배송완료
O002007,2025-02-15,C0163,P0010,장구 공기청정기 미세 30평형,가전,1,329000,329000,앱,배송완료
O002082,2025-02-15,C0036,P0040,북하우스 자기계발 다이어리 2026,도서,1,18000,18000,전화,배송완료
O000442,2025-02-16,C0136,P0031,리빙 친환경 주방세제 리필 5L,생활용품,1,21000,21000,앱,배송완료
O000871,2025-02-16,C0104,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,1,24000,24000,앱,배송완료
O001654,2025-02-16,C0153,P0010,장구 공기청정기 미세 30평형,가전,1,329000,329000,앱,배송완료
O001829,2025-02-16,C0094,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,1,159000,159000,전화,배송완료
O000252,2025-02-17,C0025,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,1,34000,34000,앱,배송완료
O000876,2025-02-17,C0070,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,2,24000,48000,앱,배송완료
O001649,2025-02-17,C0041,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,1,39000,39000,앱,결제완료
O001735,2025-02-17,C0121,P0018,승승 방수 트레킹 자켓,패션의류,1,99000,99000,앱,배송완료
O002053,2025-02-17,C0005,P0039,북하우스 어린이 그림책 10권,도서,2,89000,178000,전화,배송중
O000132,2025-02-18,C0173,P0033,스포라이프 요가매트 10mm,스포츠레저,1,27200,27200,웹,결제완료
O000593,2025-02-19,C0011,P0027,승승 단백질 쉐이크 2kg,식품,1,49000,49000,웹,배송중
O001519,2025-02-19,C0192,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,1,24000,24000,웹,배송중
O001879,2025-02-19,C0160,P0012,장구 초고속 블렌더 1200W,가전,1,95200,95200,앱,배송완료
O002395,2025-02-19,C0162,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,2,19000,38000,앱,결제완료
O001290,2025-02-20,C0081,P0018,승승 방수 트레킹 자켓,패션의류,1,99000,99000,앱,배송완료
O002306,2025-02-21,C0051,P0013,장구 전기포트 1.7L 온도조절,가전,1,49000,49000,웹,배송완료
O000831,2025-02-22,C0107,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,1,24000,24000,앱,배송완료
O001534,2025-02-22,C0047,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,23200,23200,전화,배송완료
O002275,2025-02-23,C0073,P0003,승승 스마트워치 Fit 5,전자기기,1,159000,159000,전화,배송완료
O002203,2025-02-25,C0173,P0006,승승 기계식 게이밍 키보드,전자기기,1,89000,89000,전화,배송완료
O000053,2025-02-26,C0068,P0003,승승 스마트워치 Fit 5,전자기기,1,159000,159000,웹,취소
O000098,2025-02-26,C0155,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,1,159000,159000,웹,배송완료
O001527,2025-02-27,C0067,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,29000,29000,전화,배송완료
O000434,2025-02-28,C0025,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,2,24000,48000,전화,배송완료
O001641,2025-02-28,C0156,P0027,승승 단백질 쉐이크 2kg,식품,2,41650,83300,앱,배송완료
O002163,2025-02-28,C0046,P0032,리빙 스테인리스 텀블러 500ml,생활용품,2,22000,44000,앱,배송완료
O000699,2025-03-01,C0129,P0031,리빙 친환경 주방세제 리필 5L,생활용품,1,21000,21000,웹,배송완료
O000721,2025-03-01,C0103,P0026,승승 콜드브루 스틱 30개입,식품,1,14400,14400,앱,배송중
O001698,2025-03-01,C0043,P0018,승승 방수 트레킹 자켓,패션의류,1,99000,99000,전화,배송중
O001770,2025-03-01,C0191,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,2,29000,58000,전화,배송완료
O000072,2025-03-02,C0098,P0027,승승 단백질 쉐이크 2kg,식품,2,49000,98000,웹,배송완료
O000108,2025-03-02,C0116,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,1,159000,159000,웹,배송중
O000149,2025-03-02,C0030,P0027,승승 단백질 쉐이크 2kg,식품,1,49000,49000,웹,취소
O000452,2025-03-02,C0112,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,2,24000,48000,앱,배송완료
O000588,2025-03-02,C0118,P0038,북하우스 코딩 입문 자습서,도서,1,28000,28000,전화,배송완료
O001964,2025-03-02,C0147,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,5,159000,795000,앱,배송완료
O002085,2025-03-03,C0083,P0031,리빙 친환경 주방세제 리필 5L,생활용품,2,21000,42000,앱,배송완료
O000065,2025-03-04,C0180,P0030,리빙 대용량 식기건조대,생활용품,1,35000,35000,앱,배송완료
O000403,2025-03-04,C0153,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,2,26100,52200,전화,배송중
O001171,2025-03-04,C0124,P0025,승승 현미 잡곡 10kg,식품,1,39000,39000,앱,배송완료
O001919,2025-03-04,C0175,P0022,뷰티풀 콜라겐 수분크림,뷰티,2,29000,58000,앱,배송완료
O000727,2025-03-05,C0030,P0026,승승 콜드브루 스틱 30개입,식품,1,18000,18000,앱,배송완료
O001361,2025-03-05,C0063,P0014,승승 데일리 코튼 후드티,패션의류,2,39000,78000,앱,배송완료
O001764,2025-03-05,C0193,P0030,리빙 대용량 식기건조대,생활용품,1,35000,35000,앱,환불
O000345,2025-03-06,C0162,P0007,승승 4K 웹캠 스트리머,전자기기,1,99000,99000,앱,배송완료
O000695,2025-03-06,C0173,P0014,승승 데일리 코튼 후드티,패션의류,1,39000,39000,웹,배송완료
O001141,2025-03-06,C0057,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,19000,19000,앱,배송완료
O001189,2025-03-06,C0106,P0027,승승 단백질 쉐이크 2kg,식품,5,49000,245000,앱,배송완료
O001971,2025-03-06,C0131,P0033,스포라이프 요가매트 10mm,스포츠레저,3,28800,86400,전화,배송완료
O002288,2025-03-06,C0119,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,1,34000,34000,웹,배송완료
O000513,2025-03-07,C0055,P0027,승승 단백질 쉐이크 2kg,식품,2,39200,78400,앱,배송완료
O001208,2025-03-07,C0076,P0031,리빙 친환경 주방세제 리필 5L,생활용품,1,21000,21000,앱,배송중
O000039,2025-03-08,C0146,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,1,159000,159000,앱,배송중
O000159,2025-03-08,C0030,P0029,리빙 극세사 베개 2개세트,생활용품,1,29000,29000,앱,배송완료
O000299,2025-03-08,C0191,P0002,승승 노이즈캔슬링 헤드폰 Pro,전자기기,1,219000,219000,전화,배송완료
O000318,2025-03-08,C0116,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,23200,23200,앱,배송완료
O001117,2025-03-08,C0091,P0022,뷰티풀 콜라겐 수분크림,뷰티,3,29000,87000,웹,배송완료
O001576,2025-03-08,C0139,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,1,19200,19200,앱,배송완료
O001816,2025-03-08,C0023,P0005,승승 USB-C 멀티허브 7in1,전자기기,2,40500,81000,앱,배송완료
O002214,2025-03-08,C0123,P0023,승승 프리미엄 원두커피 1kg,식품,1,28000,28000,웹,배송중
O000101,2025-03-09,C0065,P0005,승승 USB-C 멀티허브 7in1,전자기기,2,45000,90000,전화,배송완료
O000113,2025-03-09,C0110,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,2,19000,38000,전화,배송완료
O000288,2025-03-09,C0191,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,2,24650,49300,앱,배송완료
O000341,2025-03-09,C0099,P0040,북하우스 자기계발 다이어리 2026,도서,2,18000,36000,웹,결제완료
O000447,2025-03-09,C0022,P0005,승승 USB-C 멀티허브 7in1,전자기기,1,45000,45000,전화,배송완료
O000880,2025-03-09,C0095,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,1,45000,45000,앱,배송완료
O001799,2025-03-09,C0117,P0032,리빙 스테인리스 텀블러 500ml,생활용품,1,22000,22000,웹,배송중
O001963,2025-03-09,C0005,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,19000,19000,웹,취소
O002266,2025-03-09,C0131,P0039,북하우스 어린이 그림책 10권,도서,1,75650,75650,전화,배송중
O000384,2025-03-10,C0175,P0014,승승 데일리 코튼 후드티,패션의류,2,39000,78000,웹,취소
O000420,2025-03-10,C0017,P0003,승승 스마트워치 Fit 5,전자기기,1,135150,135150,웹,배송완료
O001215,2025-03-10,C0089,P0009,장구 무선 핸디 청소기,가전,2,109650,219300,웹,배송완료
O002065,2025-03-10,C0114,P0002,승승 노이즈캔슬링 헤드폰 Pro,전자기기,1,219000,219000,웹,환불
O001980,2025-03-11,C0187,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,19000,19000,웹,배송완료
O000560,2025-03-12,C0032,P0010,장구 공기청정기 미세 30평형,가전,1,329000,329000,전화,배송완료
O001434,2025-03-12,C0193,P0016,승승 슬림핏 청바지,패션의류,1,53100,53100,웹,배송완료
O001822,2025-03-12,C0031,P0009,장구 무선 핸디 청소기,가전,1,129000,129000,웹,배송중
O000473,2025-03-13,C0152,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,29000,29000,앱,배송완료
O001034,2025-03-13,C0138,P0022,뷰티풀 콜라겐 수분크림,뷰티,1,29000,29000,웹,배송완료
O002164,2025-03-14,C0149,P0040,북하우스 자기계발 다이어리 2026,도서,1,16200,16200,전화,배송중
O000256,2025-03-16,C0172,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,1,45000,45000,전화,배송완료
O000659,2025-03-17,C0079,P0023,승승 프리미엄 원두커피 1kg,식품,1,28000,28000,앱,배송완료
O000797,2025-03-17,C0014,P0015,승승 경량 패딩 점퍼,패션의류,3,119000,357000,앱,배송중
O001374,2025-03-17,C0119,P0029,리빙 극세사 베개 2개세트,생활용품,1,29000,29000,전화,배송완료
O001849,2025-03-17,C0107,P0012,장구 초고속 블렌더 1200W,가전,1,95200,95200,웹,배송완료
O000406,2025-03-18,C0161,P0005,승승 USB-C 멀티허브 7in1,전자기기,1,45000,45000,웹,배송완료
O001598,2025-03-18,C0027,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,63200,63200,전화,배송완료
O001913,2025-03-18,C0001,P0007,승승 4K 웹캠 스트리머,전자기기,5,99000,495000,앱,배송완료
O000085,2025-03-19,C0106,P0014,승승 데일리 코튼 후드티,패션의류,2,35100,70200,앱,배송중
O000097,2025-03-19,C0179,P0032,리빙 스테인리스 텀블러 500ml,생활용품,1,22000,22000,앱,배송완료
O000163,2025-03-19,C0044,P0029,리빙 극세사 베개 2개세트,생활용품,1,29000,29000,웹,배송완료
O000794,2025-03-20,C0045,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,1,24000,24000,웹,배송완료
O001635,2025-03-20,C0067,P0023,승승 프리미엄 원두커피 1kg,식품,1,28000,28000,앱,배송완료
O000006,2025-03-21,C0075,P0036,스포라이프 러닝화 클라우드,스포츠레저,2,99000,198000,전화,결제완료
O001346,2025-03-21,C0038,P0029,리빙 극세사 베개 2개세트,생활용품,2,26100,52200,전화,배송완료
O001780,2025-03-21,C0178,P0033,스포라이프 요가매트 10mm,스포츠레저,1,32000,32000,웹,배송완료
O002101,2025-03-21,C0143,P0015,승승 경량 패딩 점퍼,패션의류,1,119000,119000,웹,배송완료
O001143,2025-03-22,C0028,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,1,34000,34000,앱,배송중
O001664,2025-03-22,C0200,P0038,북하우스 코딩 입문 자습서,도서,1,28000,28000,앱,배송완료
O001956,2025-03-22,C0095,P0014,승승 데일리 코튼 후드티,패션의류,3,35100,105300,웹,배송완료
O001528,2025-03-23,C0098,P0015,승승 경량 패딩 점퍼,패션의류,1,107100,107100,앱,배송중
O001559,2025-03-23,C0120,P0013,장구 전기포트 1.7L 온도조절,가전,1,49000,49000,웹,배송중
O001961,2025-03-23,C0055,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,79000,79000,웹,배송중
O002145,2025-03-23,C0081,P0027,승승 단백질 쉐이크 2kg,식품,1,49000,49000,앱,취소
O000745,2025-03-24,C0158,P0008,장구 로봇청소기 CleanX,가전,1,359200,359200,앱,취소
O001172,2025-03-24,C0066,P0014,승승 데일리 코튼 후드티,패션의류,2,39000,78000,앱,배송완료
O002217,2025-03-24,C0132,P0033,스포라이프 요가매트 10mm,스포츠레저,3,32000,96000,전화,배송완료
O000605,2025-03-25,C0193,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,29000,29000,전화,배송완료
O000728,2025-03-25,C0112,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,1,159000,159000,웹,배송완료
O001272,2025-03-25,C0151,P0030,리빙 대용량 식기건조대,생활용품,1,35000,35000,웹,배송완료
O002231,2025-03-25,C0124,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,1,45000,45000,앱,배송완료
O001989,2025-03-26,C0058,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,5,45000,225000,웹,배송완료
O002102,2025-03-26,C0124,P0022,뷰티풀 콜라겐 수분크림,뷰티,1,26100,26100,웹,배송완료
O002103,2025-03-26,C0075,P0030,리빙 대용량 식기건조대,생활용품,2,35000,70000,앱,취소
O002375,2025-03-26,C0187,P0038,북하우스 코딩 입문 자습서,도서,1,22400,22400,웹,배송완료
O000775,2025-03-27,C0020,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,29000,29000,웹,배송완료
O001368,2025-03-27,C0038,P0038,북하우스 코딩 입문 자습서,도서,1,22400,22400,웹,배송완료
O001369,2025-03-27,C0061,P0040,북하우스 자기계발 다이어리 2026,도서,1,18000,18000,전화,배송완료
O001729,2025-03-27,C0159,P0040,북하우스 자기계발 다이어리 2026,도서,1,18000,18000,앱,배송중
O001741,2025-03-27,C0020,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,1,30600,30600,앱,배송완료
O000060,2025-03-28,C0133,P0003,승승 스마트워치 Fit 5,전자기기,2,159000,318000,전화,배송완료
O000542,2025-03-28,C0083,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,19000,19000,웹,배송완료
O000769,2025-03-28,C0131,P0036,스포라이프 러닝화 클라우드,스포츠레저,1,99000,99000,앱,배송완료
O001314,2025-03-28,C0011,P0012,장구 초고속 블렌더 1200W,가전,1,101150,101150,앱,배송완료
O002293,2025-03-28,C0133,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,2,34000,68000,웹,배송완료
O000154,2025-03-29,C0152,P0029,리빙 극세사 베개 2개세트,생활용품,1,29000,29000,앱,결제완료
O000455,2025-03-29,C0150,P0024,승승 유기농 견과류 믹스 1kg,식품,1,20700,20700,웹,결제완료
O002138,2025-03-29,C0076,P0032,리빙 스테인리스 텀블러 500ml,생활용품,1,22000,22000,웹,배송완료
O001683,2025-03-30,C0034,P0026,승승 콜드브루 스틱 30개입,식품,3,16200,48600,앱,배송완료
O002136,2025-03-30,C0130,P0039,북하우스 어린이 그림책 10권,도서,1,89000,89000,웹,배송완료
O002353,2025-03-30,C0136,P0031,리빙 친환경 주방세제 리필 5L,생활용품,1,21000,21000,앱,배송완료
O001906,2025-03-31,C0193,P0038,북하우스 코딩 입문 자습서,도서,1,28000,28000,전화,배송완료
O001279,2025-04-01,C0163,P0009,장구 무선 핸디 청소기,가전,1,129000,129000,앱,배송중
O001624,2025-04-01,C0015,P0027,승승 단백질 쉐이크 2kg,식품,3,49000,147000,앱,배송중
O001840,2025-04-01,C0080,P0018,승승 방수 트레킹 자켓,패션의류,1,99000,99000,웹,결제완료
O000278,2025-04-02,C0131,P0008,장구 로봇청소기 CleanX,가전,1,449000,449000,앱,결제완료
O002168,2025-04-02,C0033,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,17100,17100,웹,배송완료
O001516,2025-04-03,C0187,P0024,승승 유기농 견과류 믹스 1kg,식품,1,19550,19550,웹,배송중
O001861,2025-04-03,C0106,P0023,승승 프리미엄 원두커피 1kg,식품,1,28000,28000,앱,배송완료
O002381,2025-04-03,C0071,P0016,승승 슬림핏 청바지,패션의류,5,59000,295000,웹,배송완료
O000875,2025-04-04,C0129,P0015,승승 경량 패딩 점퍼,패션의류,1,119000,119000,웹,배송완료
O001039,2025-04-04,C0057,P0007,승승 4K 웹캠 스트리머,전자기기,1,99000,99000,앱,배송중
O001086,2025-04-04,C0092,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,1,31200,31200,웹,배송중
O000824,2025-04-05,C0027,P0040,북하우스 자기계발 다이어리 2026,도서,1,18000,18000,전화,환불
O001513,2025-04-05,C0145,P0024,승승 유기농 견과류 믹스 1kg,식품,1,23000,23000,앱,배송완료
O001787,2025-04-06,C0192,P0024,승승 유기농 견과류 믹스 1kg,식품,1,18400,18400,전화,배송중
O002277,2025-04-06,C0175,P0037,북하우스 베스트셀러 소설 세트,도서,1,42000,42000,웹,배송완료
O000297,2025-04-07,C0186,P0033,스포라이프 요가매트 10mm,스포츠레저,1,25600,25600,웹,배송완료
O000535,2025-04-07,C0101,P0025,승승 현미 잡곡 10kg,식품,1,31200,31200,전화,취소
O001071,2025-04-07,C0159,P0015,승승 경량 패딩 점퍼,패션의류,1,119000,119000,앱,배송완료
O001660,2025-04-07,C0073,P0023,승승 프리미엄 원두커피 1kg,식품,1,28000,28000,웹,취소
O000723,2025-04-08,C0142,P0033,스포라이프 요가매트 10mm,스포츠레저,1,32000,32000,앱,배송완료
O002218,2025-04-08,C0199,P0025,승승 현미 잡곡 10kg,식품,1,33150,33150,앱,배송완료
O002313,2025-04-09,C0055,P0011,장구 에어프라이어 5.5L,가전,1,89000,89000,앱,배송중
O001437,2025-04-10,C0028,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,3,19200,57600,앱,배송중
O002119,2025-04-10,C0098,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,5,45000,225000,웹,배송완료
O000391,2025-04-12,C0175,P0029,리빙 극세사 베개 2개세트,생활용품,1,29000,29000,앱,배송완료
O001059,2025-04-12,C0091,P0023,승승 프리미엄 원두커피 1kg,식품,1,28000,28000,웹,배송중
O001524,2025-04-12,C0086,P0027,승승 단백질 쉐이크 2kg,식품,2,49000,98000,앱,배송완료
O001540,2025-04-12,C0004,P0003,승승 스마트워치 Fit 5,전자기기,1,135150,135150,전화,환불
O002108,2025-04-12,C0140,P0030,리빙 대용량 식기건조대,생활용품,2,35000,70000,웹,배송완료
O000296,2025-04-14,C0059,P0023,승승 프리미엄 원두커피 1kg,식품,1,22400,22400,웹,배송완료
O001022,2025-04-14,C0078,P0039,북하우스 어린이 그림책 10권,도서,1,89000,89000,웹,배송완료
O001998,2025-04-14,C0013,P0014,승승 데일리 코튼 후드티,패션의류,3,39000,117000,전화,배송완료
O002252,2025-04-14,C0188,P0038,북하우스 코딩 입문 자습서,도서,1,23800,23800,전화,배송중
O000382,2025-04-15,C0053,P0036,스포라이프 러닝화 클라우드,스포츠레저,1,79200,79200,앱,배송완료
O000896,2025-04-15,C0019,P0007,승승 4K 웹캠 스트리머,전자기기,1,99000,99000,앱,배송중
O001043,2025-04-15,C0131,P0040,북하우스 자기계발 다이어리 2026,도서,1,18000,18000,전화,배송완료
O001304,2025-04-15,C0042,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,24650,24650,앱,배송완료
O001008,2025-04-16,C0161,P0024,승승 유기농 견과류 믹스 1kg,식품,1,23000,23000,웹,배송완료
O000765,2025-04-17,C0160,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,19000,19000,전화,취소
O000953,2025-04-17,C0118,P0003,승승 스마트워치 Fit 5,전자기기,1,159000,159000,앱,취소
O001826,2025-04-17,C0039,P0029,리빙 극세사 베개 2개세트,생활용품,1,29000,29000,전화,배송완료
O000425,2025-04-18,C0038,P0032,리빙 스테인리스 텀블러 500ml,생활용품,1,17600,17600,웹,배송완료
O000835,2025-04-18,C0038,P0008,장구 로봇청소기 CleanX,가전,1,449000,449000,웹,배송완료
O001994,2025-04-18,C0175,P0038,북하우스 코딩 입문 자습서,도서,1,25200,25200,웹,배송중
O000574,2025-04-19,C0178,P0038,북하우스 코딩 입문 자습서,도서,5,28000,140000,앱,배송완료
O000682,2025-04-19,C0154,P0027,승승 단백질 쉐이크 2kg,식품,1,39200,39200,앱,배송완료
O001805,2025-04-19,C0088,P0010,장구 공기청정기 미세 30평형,가전,1,329000,329000,웹,배송완료
O000353,2025-04-20,C0085,P0027,승승 단백질 쉐이크 2kg,식품,5,39200,196000,웹,배송완료
O000782,2025-04-21,C0178,P0015,승승 경량 패딩 점퍼,패션의류,1,119000,119000,웹,배송완료
O001755,2025-04-21,C0125,P0032,리빙 스테인리스 텀블러 500ml,생활용품,5,18700,93500,웹,배송완료
O000190,2025-04-22,C0054,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,1,34000,34000,웹,배송완료
O000708,2025-04-22,C0190,P0023,승승 프리미엄 원두커피 1kg,식품,1,25200,25200,앱,배송완료
O001638,2025-04-22,C0127,P0040,북하우스 자기계발 다이어리 2026,도서,1,18000,18000,앱,배송중
O000845,2025-04-23,C0146,P0015,승승 경량 패딩 점퍼,패션의류,1,119000,119000,앱,배송완료
O002355,2025-04-23,C0031,P0006,승승 기계식 게이밍 키보드,전자기기,1,89000,89000,앱,배송완료
O000496,2025-04-24,C0100,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,3,45000,135000,앱,배송완료
O001352,2025-04-24,C0150,P0008,장구 로봇청소기 CleanX,가전,1,449000,449000,웹,배송완료
O000202,2025-04-25,C0160,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,69000,69000,앱,배송완료
O000519,2025-04-25,C0073,P0024,승승 유기농 견과류 믹스 1kg,식품,1,20700,20700,앱,취소
O000701,2025-04-25,C0067,P0022,뷰티풀 콜라겐 수분크림,뷰티,1,29000,29000,웹,배송완료
O002140,2025-04-25,C0173,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,1,24000,24000,웹,배송완료
O000772,2025-04-26,C0050,P0012,장구 초고속 블렌더 1200W,가전,1,101150,101150,웹,배송완료
O000913,2025-04-26,C0134,P0028,리빙 4계절 차렵이불 퀸,생활용품,2,62100,124200,앱,배송완료
O001607,2025-04-27,C0130,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,1,31200,31200,앱,배송완료
O000795,2025-04-28,C0113,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,1,159000,159000,웹,배송완료
O001783,2025-04-28,C0161,P0015,승승 경량 패딩 점퍼,패션의류,2,119000,238000,웹,배송완료
O000018,2025-04-29,C0016,P0036,스포라이프 러닝화 클라우드,스포츠레저,1,99000,99000,웹,배송완료
O000329,2025-04-29,C0174,P0009,장구 무선 핸디 청소기,가전,1,129000,129000,웹,배송완료
O000799,2025-04-29,C0089,P0013,장구 전기포트 1.7L 온도조절,가전,1,49000,49000,앱,배송완료
O000838,2025-04-29,C0021,P0006,승승 기계식 게이밍 키보드,전자기기,2,71200,142400,웹,배송중
O001036,2025-04-29,C0100,P0011,장구 에어프라이어 5.5L,가전,1,80100,80100,웹,배송완료
